Message_id,Movie_name,Message
p2240_bolly,Shakalaka.Boom.Boom.2007.Limited.DVDRiP.XviD-D3Si.txt,"The reason of the success of this album is AJ! Ladies and Gentlemen, AJ is a musical genius. And I music is proud to be associated with him. AJ has already given 5 super hit albums. And he is going to release the 6th one in a few months."
p2241_bolly,Shakalaka.Boom.Boom.2007.Limited.DVDRiP.XviD-D3Si.txt," I am nothing compared to him! Nothing! Nothing! Isn't it good? They are brilliant! I know. He is proud of his work. Music is his life. Will you help him, AJ? Whatever happened between us...Say what didn't happen. "
p2242_bolly,Shakti 2002 Hindi 720p DvDRip x264 AC3 5.1...Hon3y.txt," You and I dance... we sway Under the gleaming swords...the anklets chime The drum-beat...""This soil we love... we are proud of it"" We're the stirring winds that will uproot the enemy We stand like the tall mountains "
p2243_bolly,Shakti 2002 Hindi 720p DvDRip x264 AC3 5.1...Hon3y.txt," The three of us. Let's go, please! - But what is the matter? What is the matter? He was teaching Raja to burst a grenade You're proud of him, aren't you? But he's a beast! A wild animal! He applies the holy mark on his forehead, he cuts up a goat...and he turns your sister into a widow! He broke her bangles and he sent that man's head rolling...He's a killer. A bloody killer! "
p2244_bolly,Shakti 2002 Hindi 720p DvDRip x264 AC3 5.1...Hon3y.txt," Do you understand? That husband of yours in the picture...he was a fox born to a tiger! He went away to a foreign land...and forget his manliness in your cosmetic beauty And now he's dead. But everyone has to die You and I too. But as long as we live, we must lead a proud life Now look... - Look at what? You're a shameless woman! There was your husband, lying dead...and you were all set to leave. - Give my son to me! "
p2245_bolly,Shikara-2020-Hindi-áAVC-AAC-Web-DL-ESub.txt,My brother Naveen was shot by American guns  you sent to Afghanistan. Your guns have rendered  a proud community homeless and begging for tomatoes. Naveen bhai asked me  to write to the President. 
p2246_bolly,Shirin Farhad Ki Toh Nikal Padi (2012)-1CD-DVDRip-By-K@rtik [EXD Exclusive].txt," I'm very sorry - No, Farhad. I am not sad. I'm so proud of you my son You've become so honest. I would let go of a thousand Freny's for you to stay this way "
p2247_bolly,Shirin Farhad Ki Toh Nikal Padi (2012)-1CD-DVDRip-By-K@rtik [EXD Exclusive].txt," Hello. Now you tell me, is there anything wrong in being a lingerie salesman? You should be proud that you spoke the truth. I know better than anyone else that the room's filled with....only pretentious liars. Did you see how they were laughing? "
p2248_bolly,Shirin Farhad Ki Toh Nikal Padi (2012)-1CD-DVDRip-By-K@rtik [EXD Exclusive].txt," And you know what? I feel so good, you've no idea. Farhad. I'm so proud of you Today, you 'blew everyone to bits'. Happy new year Shirin. Shirin "
p2249_bolly,Shiva DVDRip Eng.txt,Shiva I know that you do care for me And May be I can't take care of myself...But I can do that thing what I feel is right...and I'll  do I'm proud of you I'm proud of myself to - Hello - Hello 
p2250_bolly,Shiva DVDRip Eng.txt,And May be I can't take care of myself...But I can do that thing what I feel is right...and I'll  do I'm proud of you I'm proud of myself to - Hello - Hello Maniyaa Speaking...l have an information regarding Bapu 
p2251_bolly,Shiva DVDRip Eng.txt," You don't know how much we discussed about you We know that what are you doing for this city We are proud of you Tonight we'll meet Milaap - Yes... He's send a message - What he's saying...?Last time, he said that imran had an information regarding Rajeev "
p2252_bolly,Shobdo.txt,Master... Slave...Let Tarak recover. Then maybe he'll recognize me like human voice Swati...l am feeling very very proud Today i feel I really am the best...Professor...that is Thank you 
p2253_bolly,Shola.Aur.Shabnam.DVD.bychinnamama.txt," And when Amrish Puri scam and they unizhva torture ... ... I come to shoot him.  When you love, people only give their hearts.  But I'm ready to remove even with all his family pride because of you.  Look!  What happened, sweetheart?  "
p2254_bolly,Shola.Aur.Shabnam.DVD.bychinnamama.txt," What was that song?  Once I grabbed his hand, someone will run it.  But we will surely destroy your false pride.  Come on ... pick up the goods!  Did you think I am a servant of the father?  "
p2255_bolly,Shola.Aur.Shabnam.DVD.bychinnamama.txt," Where is this woman who likes to insult people?   Who are you and why you've shouted in my dorm?  What else can I do? You attack my pride.  Besides, you induce my masculinity.  For what do you have?  "
p2256_bolly,Shola.Aur.Shabnam.DVD.bychinnamama.txt," Take care of yourself, dear.  In addition to play and hang out, also remember that ... Oh Mother, calm down.  My brother will come back with a good name ... ... and you will be proud nego.Nali?  I must leave now. -What hurry? Stay with me.  addition, a happy day today.  "
p2257_bolly,Shootout at Lokhandwala 2007 Hindi 720p BDRip CharmeLeon Silver RG.txt," What he said, exactly that happened. Αs long as I am there, no policeman will be shot. I and the citizens of Mumbai are proud that....we have officers like ACP S.S. Khan for our protection. I am Mita Μatu, from Αntop Ηill, Mumbai. I think she is your big fan. She is beautiful too. "
p2258_bolly,Shootout.At.Lokhandwala[2007]DVDRip-SaM.txt," What he said, exactly that happened. As long as I am there, no policeman will be shot. I and the citizens of Mumbai are proud that....we have officers like ACP S S. Khan for our protection. I am Mita Matu, from Antop Hill, Mumbai. I think she is your big fan. She is beautiful too. "
p2259_bolly,Shor in the City 2011 Hindi 720p WEB-DL CharmeLeon SilverRG .txt," You'll get top price it's a rare item. Are you crazy? How do you have the heart to sell it?! We have to show something. It's a matter of pride now. Think about the money also. - Fine, whatever! Don't chew my brains! What is this? - The real stuff!. "
p2260_bolly,Shradhanjali 1981.txt,You know why I started doing this thing? So that I can take care of mother if you throw us out of the house....after getting instigated by your wife. Raju....I feel angry and proud at the same time. How could you think of such a thing? You're my life. I can bestow thousand such sister-in-laws on you. 
p2261_bolly,Shradhanjali 1981.txt,Is your beloved sister-in-law younger than me? What do you mean? A wife who can be proud of her husband is luckier than anyone else! What exactly do you want to say? How long has this been going on? 
p2262_bolly,Shree 2013 Hindi HDRip 720p x264 AC3 - Hon3y.txt,"And that future is called..AIR NET..High speed Internet. WiFi, 3G....everything has become a part of common man's everyday life. So what is that special factor that makes AIR NET uncommon? To answer this....may I call upon, Managing Director of Air Calling..Mr. Jayraj Randhawa..Thank You Sheena....and Thank you all very much....for being here to share this proud moment with us....and if you all sit here till the end of this speech..Sonu....or Randhawa? Ladies and gentlemen....for the First time in India you will have an....internet speed that will download or upload....a 50mb of Data in a matter of 30 seconds. Do it....now."
p2263_bolly,Shubh Mangal Saavdhan 2017 Hindi 720p Untouched WEB-DL x264 AAC MSubS-Hon3y.txt," And, even my sugar levels have normalized. Wow Vimla, you were amazing. I am really proud of you. You're looking fantastic. Brother, what do you think? "
p2264_bolly,Shukriya.2004.CD1.Hindi.DVDRip.XviD-BrG.txt," U R jindal. U R jindal. Yes sir. I am U R jindal. Sir, I am very proud of you. - Yes. You have brought glory to the name of jindals coming here. And this what you have erected, this tension...This is great. - Tension? "
p2265_bolly,Shukriya.2004.CD1.Hindi.DVDRip.XviD-BrG.txt,Thirty nine and a half. Hold your breath sir. Thirty six. What are you saying? I am proud of you. - Really! Bless you! Bless you. Hi. My possession. 
p2266_bolly,Shukriya.2004.CD1.Hindi.DVDRip.XviD-BrG.txt," Superb. I think that the deal that Yash did was outstanding. Well done Yash, I am proud of you. Thank you, sir. And I think that this deal......we should route this deal through our japan office......because their currency is much stronger than the dollar. "
p2267_bolly,Sikandar (1941) Xvid 2cd-Eng Subs- Indian Cinema-The Early Years-Classic [DDR].txt,"The king should know....that Jupiter's son Alexander is out to conquer the world. But, his soft heart does not wish....that unnecessarily innocents should be killed. That's why he wants....that the way King Ambi and his friends....bent their heads in front of Unan....and have saved the peace of their regions....in the same way, if you surrender to Alexander....then even your kingdom, strength, pride will remain as it is...you need to only give 200 elephants....2000 Hindustani swords....20,000 gold eggs....every year as tax. In lieu of this, ALexander gives an assurance....that there will be no interference in your rule. instead, if a third power attacks you....then Alexander's army will help you."
p2268_bolly,Sikandar (1941) Xvid 2cd-Eng Subs- Indian Cinema-The Early Years-Classic [DDR].txt," Not from the lips of other world. What wrong has my India done to you? Has anyone from amongst us taken away food, clothes....or your national pride? Has anyone among us forced you to go against your wishes? if no..then on what basis are you thinking about making Hindustan your slave? "
p2269_bolly,Sikandar (1941) Xvid 2cd-Eng Subs- Indian Cinema-The Early Years-Classic [DDR].txt," Ask her instead. By garden, I mean India. and by thief I mean the king Sikandar. He's here to crush our honour and pride. Our people are least bothered. She was singing a romantic song. "
p2270_bolly,Sikandar (1941) Xvid 2cd-Eng Subs- Indian Cinema-The Early Years-Classic [DDR].txt," Leave your house, your comforts....and march to protect your country. Bless you, my child. Take an oath.. a pledge....that you'll die but not let your pride be fall in enemy's hand. Don't worry. We can die for our country. "
p2271_bolly,Sikandar (1941) Xvid 2cd-Eng Subs- Indian Cinema-The Early Years-Classic [DDR].txt,"Samar, you take a troupe of 2000 warriors and march. if it's Abhisar's force, welcome them. And if it's Sikandar, fight back. I'm proud of your warrior ship and intellect. Stop! Stop! Such a huge army?"
p2272_bolly,Sikandar (1941) Xvid 2cd-Eng Subs- Indian Cinema-The Early Years-Classic [DDR].txt,He is martyr. And I'm happy he was my son. He honoured my pride. He made his mother proud. He honoured our country's bravery. 
p2273_bolly,Sikandar (1941) Xvid 2cd-Eng Subs- Indian Cinema-The Early Years-Classic [DDR].txt,And I'm happy he was my son. He honoured my pride. He made his mother proud. He honoured our country's bravery. I can see the tears of anger in your eyes. 
p2274_bolly,Sikandar (1941) Xvid 2cd-Eng Subs- Indian Cinema-The Early Years-Classic [DDR].txt," My brave, fiery and iron-man warriors! You're the children of great warriors who fought....but never ran away from the battlefield. You're the citizen of the country....that had lost many children....but never let it's pride crush. Today an egoistic foreigner wants you to....bring the flag of India down. Or else, he'll destroy us. "
p2275_bolly,Sikandar (1941) Xvid 2cd-Eng Subs- Indian Cinema-The Early Years-Classic [DDR].txt," Today an egoistic foreigner wants you to....bring the flag of India down. Or else, he'll destroy us. if you want to save your country's pride....if you want your country's flag to always hoist high....then gather all your strengths and march. And even after meeting death, divert the enemy. And prove this to the world....that you can't just live but die for your country. "
p2276_bolly,Sikandar (1941) Xvid 2cd-Eng Subs- Indian Cinema-The Early Years-Classic [DDR].txt,There comes a night of celebration. There comes a night of celebration. I should take proud of this night. I should take proud of this night. I should sacrifice life for this night. 
p2277_bolly,Sikandar (1941) Xvid 2cd-Eng Subs- Indian Cinema-The Early Years-Classic [DDR].txt,There comes a night of celebration. I should take proud of this night. I should take proud of this night. I should sacrifice life for this night. I should sacrifice life for this night. 
p2278_bolly,Sikandar Sadak Ka 1999.txt," Oh, God! There's some trouble. Fool! The girl who hoodwinks people is standing near me. The one who is with you is so simple....that I'm proud that I must have done some good jobs....in my previous life that God gave me such a daughter. Do you understand? Don't worry. Your daughter is safe. It'll be better if she is safe. "
p2279_bolly,Sikandar Sadak Ka 1999.txt," Few days earlier your father met me and perhaps that's why he..And you hid it from me till today? You suffered all the sorrows and didn't let me suffer any? I am proud of you, Mother. Don't worry, Mom. I will take revenge from them now. Now I won't spare them, Mom. "
p2280_bolly,Simmba (2018)-en.txt," By the way, even my father died in a shootout. But, even today this Police Station is famous because of him. I am so proud of my papa. Hi, Shagun. - Dhiraj. Happy birthday. - Thank you. "
p2281_bolly,Simmba (2018)-en.txt," You must have also thought thank God I didn't have any daughters. What's the point in having daughters? Sons. They will make you proud when they grow up. See, aunty, your sons have maligned your name. Aunty, they raped a girl. "
p2282_bolly,Simmba (2018)-en.txt,"She was innocent, only 19 years old. But don't worry, I am like your son too. I will make you proud. I swear I will bring them to justice. - Tawde. - Sir."
p2283_bolly,Simran.2017.Hindi.720p.HDRip.x264.AAC.-.Hon3y.txt," Madam's Indian, but follows western fashion. Her words are often coated in honey and then some. She moves in style, she's full of pride. Her conversations are hi-fi! Her attitude towards her beloved's different. "
p2284_bolly,Singh Is Bliing (2015) - Untouched 1080p WEBHD AVC AC3 2CH ESuB - [ M2Tv ].txt,Eat your food quietly. That's all I'm good for these days. If you can't make us proud....then at least don't humiliate us. You shouldn't be even let out of your room. Harpeet... - Please don't advocate him. 
p2285_bolly,Singh Is Kinng (2008) - English Subtitles.txt," When I say Singh, you say King! Singh is King. Singh is King. We neither had pride nor plume. We were liVing like paupers. When suddenly, our fortunes changed oVernight. "
p2286_bolly,Singh Is Kinng (2008) - English Subtitles.txt," Today's a big day. I'm going to distribute money amongst the poor Australians. I'm proud of you, Rangeela! From now on, distribute money amongst the poor....each time there's an improVement in Lucky's health. Absolutely! I can't be miserly today. "
p2287_bolly,Singh Is Kinng (2008) - English Subtitles.txt," Check the record. Friendship means the life to us. Our pride is extraordinary. Laughter is our identity. That's why, eVerybody says..Friendship means the life to us. "
p2288_bolly,Singh Is Kinng (2008) - English Subtitles.txt," Laughter is our identity. That's why, eVerybody says..Friendship means the life to us. Our pride is extraordinary. Laughter is our identity. C'mon eVerybody, say! "
p2289_bolly,Singh Is Kinng (2008) - English Subtitles.txt," Rock this world! Singh is King. Friendship means the life to us. Our pride is extraordinary. Laughter is our identity. That's why, eVerybody says Singh is King. "
p2290_bolly,Singh Is Kinng (2008) - English Subtitles.txt," That's why, eVerybody says Singh is King. Friendship means the life to us. Our pride is extraordinary. Laughter is our identity. C'mon eVerybody say! "
p2291_bolly,Singh Is Kinng (2008) - English Subtitles.txt,They're willing to lay down their liVes for the same. The Kings and the emperors salute their braVery. The Singhs' pride lies in their turbans. The Singhs who'Ve laid down their liVes....haVe left their marks behind. Singh became the King of the world. 
p2292_bolly,Singham Returns (2014) - 720p - Blu-Ray - Hindi - x264 - AC3 - 5.1 - ESubs - Mafiaking - Team TellyTNT.txt,2- I am not worried about myself either. What's this? What's this stubbornness? Such pride. Try to use your brains. Prakash Rao! Prakash Rao
p2293_bolly,Sirf Tum - DVDRip - XviD - 1CDRip - [DDR].txt," This way Hindi will spread in entire India. Biscuit. I'm very proud of you, my student. -Thank you. Arti, often when a boy writes to a young girl....he writes about love. But Deepak didn't write about it. "
p2294_bolly,Siskiyaan 2005.txt," You want to rape me don't you......then look at your daughter's photo and then do it. Come you great man come and teach a lesson to all women. You are not a problem but your thinking is...You show this recording to your daughter......she'll be proud of her father and his thinking. Ma'am, her husband is missing since yesterday night......have you seen him. No, we haven't seen him...Are you sure? - Yes, we haven't seen him. "
p2295_bolly,Sitapur Ki Geeta.txt,"Maybe, but her idol can wear only one crown. The crowns of our family adorn the idols of temples of 40 villages. There seems to be less devotion and more richness and pride in this action. What small people like you call One who makes the most of wealth, money, land, property, estate...is considered the greatest devotee of Mother."
p2296_bolly,Sitapur Ki Geeta.txt," what punishment should I give you? The punishment one brave person gives another. Naive girl, there is more pride in your talks than bravery. This is not pride, it is the power of memories, the fire of vengeance. Girl, don't forget with the movement of my one finger, you could be dead. My name is Geeta, Dharma. "
p2297_bolly,Sitapur Ki Geeta.txt," That is why I have transferred him to Sitapur. Yes Sitapur. Bandits are terrorizing the people there. I am sure you will make the department proud even there. Uttam, did you keep everything in the car? Stay near the car, I am coming. Take. Nowadays, you never stay long in the village. "
p2298_bolly,Sitapur Ki Geeta.txt,You shattered my dream of meeting my sister...when you turned a thief and bandit. The dreams I had! That when I go to the village in my uniform...my sister will be so pleased. She will proudly tell the village I am The brother who she reared for so many years has grown so big today. And I would fill my sister's 
p2299_bolly,Sixteen (2013) DVDRip x264  AAC [Hindi] [395MB].txt," What? i was also shocked. I am very angry with them. i was so proud of them. Since childhood you have an image of your parents. They must take care of it. Because when that image breaks, it feels very bad. "
p2300_bolly,Soldier (1998).txt," I considered myself a widow the day..When my own son died along with other kids because of arms he sold! The man who can kill the husband's of hundreds of women..And is responsible for the death of innocent kids...No indian woman not just me......will adorn her hair with the vermilion of his name! I'm proud of you son! The day that was lowered in shame because of my husband's deeds...lt is held high once again thanks to you. It is said, of all God's gifts..The most precious is mother. "
p2301_bolly,Soldier (1998).txt," Leave my child! I'm the son of this goddess! This is that goddess...Of whose forehead you wrote the stigma of shame, not pride! I'm the son of Vijay Malhotra! Who was called a traitor despite being a martyr! "
p2302_bolly,Soldier {HD} - Bobby Deol - Preity Zinta - Suresh Oberoi - Raakhee - Hindi Full Movie.txt," I considered myself a widow the day..When my own son died along with other kids because of arms he sold! The man who can kill the husband's of hundreds of women..And is responsible for the death of innocent kids...No Indian woman not just me......will adorn her hair with the vermilion of his name! I'm proud of you son! The day that was lowered in shame because of my husband's deeds...It is held high once again thanks to you. It is said, of all God's gifts..The most precious is mother. "
p2303_bolly,Soldier {HD} - Bobby Deol - Preity Zinta - Suresh Oberoi - Raakhee - Hindi Full Movie.txt," No! No! No!!! I'm the son of this goddess! This is that goddess...Of whose forehead you wrote the stigma of shame, not pride! I'm the son of Vijay Malhotra! Who was called a traitor despite being a martyr! "
p2304_bolly,Son of Sardaar 2012 Hindi 720p BRRip CharmeLeon SilverRG.txt," Your image dwells in my heart. Let me show you. I can sacrifice my pride and honor on you. You're so gorgeous, you..""You're so gorgeous, you're lucky for me."" The moon's shining bright. "
p2305_bolly,Son of Sardaar 2012 Hindi 720p BRRip CharmeLeon SilverRG.txt," Your image dwells in my heart. Let me show you. I can sacrifice my pride and honour on you. You're so gorgeous, you're lucky for me. Don't gamble with me. "
p2306_bolly,Son of Sardaar 2012 Hindi 720p BRRip CharmeLeon SilverRG.txt," The heart's skipping a beat. I can build a bigger Taj for you. I can sacrifice my pride and honour on you. You're so gorgeous, you're lucky for me. if you're a man. "
p2307_bolly,Son of Sardaar 2012 Hindi 720p BRRip CharmeLeon SilverRG.txt," The heart's skipping a beat. I'll  build a temple for you in my heart. I can sacrifice my pride and honour on you. You're so gorgeous, you're lucky for me. Listen. Listen. "
p2308_bolly,Sone Pe Suhaaga (1988) DVDRip x264 AC3 5.1 Esub.txt," And will take a revenge on my behalf. Who will question you. And one day out of desperation, you and your....proud father. Will have to kneel and give all the answers. Have you understood? "
p2309_bolly,Sone Pe Suhaaga (1988) DVDRip x264 AC3 5.1 Esub.txt," The world is there with you till the last breath. Congratulations, Usha, for this gold medal. Not only your grandfather, but the whole world is proud of you. I congratulate you from the bottom of my heart. I am grateful to you, that you have honored me. "
p2310_bolly,Sone Pe Suhaaga (1988) DVDRip x264 AC3 5.1 Esub.txt," I had named you as Usha, because my mother's..""..name was Usha, too."" Usha means, the first rays of the sun. And I am proud that I have named the right girl....after my mother. And you have respected my mother's name. Give me your mother's photo, I will worship her daily as God. "
p2311_bolly,Sone Pe Suhaaga (1988) DVDRip x264 AC3 5.1 Esub.txt," At that time, Teja's has came along and separated us. And he had threatened to kill my mother if I harmed Joginder. I am proud of you for our mother's sacrifice. I am proud of you. I am proud of you both. "
p2312_bolly,Sone Pe Suhaaga (1988) DVDRip x264 AC3 5.1 Esub.txt,And he had threatened to kill my mother if I harmed Joginder. I am proud of you for our mother's sacrifice. I am proud of you. I am proud of you both. You both have sacrificed for this relation. 
p2313_bolly,Sone Pe Suhaaga (1988) DVDRip x264 AC3 5.1 Esub.txt," I am proud of you for our mother's sacrifice. I am proud of you. I am proud of you both. You both have sacrificed for this relation. I have sacrificed for the law, too. "
p2314_bolly,Sooper Se Ooper (2013) xvid DVDRip ESub [DDR].txt," See, uncle Bhairav. - Yes, dear. One minute. Where is the speaker and the curtains? Where is everything? What...Presenting to you the pride of Rajasthan. And the future actress. Gul, Gule, Gulistan. Gulabo aka Gul. "
p2315_bolly,Soorma.2018.Hindi.1080p.NF.WEB-DL.H264.DDP.5.1-NbT.txt," We live in a town called Shahbad. And the camera... Sorry, just a little to the...So, we live in Shahabad, and he has been playing hockey since his childhood. And look at him, he's made us so proud today. When will this appear on TV? On which channel will it be aired? "
p2316_bolly,Sooryavansham - Blockbuster Hindi Film _ Amitabh Bachchan Movies _ Soundarya _ Bollywood Full Movies.txt," My disrespected ancestors! Because of your inability, today I'd to go to the prison too. I'm ashamed that hitherto I used to....feel proud of useless Thakurs like you all. It's good that you all died. Otherwise today I would have killed you all. "
p2317_bolly,Sooryavansham - Blockbuster Hindi Film _ Amitabh Bachchan Movies _ Soundarya _ Bollywood Full Movies.txt," -What's the matter, Gauri? -Sister, who is she? - She is Urmila's sister-in-law. She is studying i.A.S. - Oh! That's why she's so proud. -What happened? Why did you call me here? "
p2318_bolly,Sooryavansham - Blockbuster Hindi Film _ Amitabh Bachchan Movies _ Soundarya _ Bollywood Full Movies.txt,Heera whom you threw away as a useless son....today he has become so renowned....that people don't say that Bhanu Pratap Thakur's son....is passing by when they see him. In fact they see you and say that Heera's father....Bhanu Pratap Thakur is passing by. What pride can be greater than this for a father? Your other sons think that your wealth is theirs. Heera considers you as his wealth. 
p2319_bolly,Sooryavansham.1999.DVDRip.XviD-xDR.txt," My disrespected ancestors! Because of your inability, today I'd to go to the prison too. I'm ashamed that hitherto I used to....feel proud of useless Thakurs like you all. It's good that you all died. Otherwise today I would have killed you all. "
p2320_bolly,Sooryavansham.1999.DVDRip.XviD-xDR.txt," What's the matter, Gauri? Sister, who is she? - She is Urmila's sister-in-law. She is studying i.A.S. - Oh! That's why she's so proud. What happened? Why did you call me here? "
p2321_bolly,Sooryavansham.1999.DVDRip.XviD-xDR.txt,Heera whom you threw away as a useless son....today he has become so renowned....that people don't say that Bhanu Pratap Thakur's son....is passing by when they see him. In fact they see you and say that Heera's father....Bhanu Pratap Thakur is passing by. What pride can be greater than this for a father? Your other sons think that your inheritance is theirs. Heera considers you as his inheritance. 
p2322_bolly,Souten (1983).txt," These experiences of love that I have been through...were all alien to me, Shyam. Every moment has brought a new feeling. I am proud to be your wife. I want to give you all the happiness in life, Ruku. I want to make it so big...that should destiny have overlooked some happiness for us...I want to buy that and lay it at your feet. "
p2323_bolly,Souten (1983).txt," I was very happy with the life I used to lead. I didn't have your bank balance slapping me in the face. I didn't have it always belittling me and my pride! Always remember. She's no longer your daughter. She's my wife, my honor and my pride! "
p2324_bolly,Souten (1983).txt," I didn't have it always belittling me and my pride! Always remember. She's no longer your daughter. She's my wife, my honor and my pride! By spoiling her, you are spoiling my life! What happened, Shyam? "
p2325_bolly,Souten (1983).txt," You are talking a lot of nonsense! You are heaping abuses on me! I'm not just your wife... I'm a woman, too! You have abused the pride of your wife! You have abused a woman's honor! It is actually your arrogance at work, Shyam. "
p2326_bolly,Souten (1983).txt," The life that you led. The person that you were. I am happy with what I am and where I am, Ruku. It's your injured pride that is speaking, Shyam. Was it your love that spoke up in court? All that can be changed in court, provided you belong to me! "
p2327_bolly,Speed.2007.REPACK.DVDRip.XviD-BrG.txt," But my advisors tell me, it is best that your names are not revealed. No problem ma'am, I completely understand. You must be very proud of him. There are very few people, that risk their own life......to save others lives. - Yes ma'am, I am very proud of you. This is a personal thank you from me. "
p2328_bolly,Speed.2007.REPACK.DVDRip.XviD-BrG.txt," No problem ma'am, I completely understand. You must be very proud of him. There are very few people, that risk their own life......to save others lives. - Yes ma'am, I am very proud of you. This is a personal thank you from me. If you need anything, do let me know. "
p2329_bolly,Stop.2004.CD1.Subs.DVDRip.XviD-BrG.txt," You take off my dress, right now! Okay. So, I'm talking to her. Congratulations, Tina. You're the proud owner of this wonderful dress. And, whoever might have given the advance money for this dress......tell that person to come at the shop and take the money back. Collect your advance tomorrow! Bye. "
p2330_bolly,Stop.2004.CD1.Subs.DVDRip.XviD-BrG.txt,Anand loses and the character wins. Anand is scared and sits in a corner. And the character stands with pride. And he says...Hey... this is my territory. Dare not enter! Will you give a bit of your talent to Tina too...Or will you keep all your talent to yourself and die? Tina... acting exists in her blood. 
p2331_bolly,Straight - DVDRip - XviD - 1CDRip - [DDR].txt," He runs his own restaurant. He runs his business very well. He has made both of us very proud. And now, we're going to India, to bring his bride. Very happy today. Very happy! "
p2332_bolly,Straight - DVDRip - XviD - 1CDRip - [DDR].txt," He's down to, he's down to, love, love, love. Are you into, are you out to, love, love, love. We're out to, we're proud to, 'cos world has got it down to. Love, love, love. Love, love, love. "
p2333_bolly,Street Dancer 3D - English.txt," Fine, that's how it is. Her failure is my victory. I want to break the pride that reflects in her big brown eyes. Okay, what's the colour of my eyes? Its...It's blackish, greyish, a tinge of bluish. "
p2334_bolly,Student Of The Year 2012 Hindi 720p DvDRip CharmeLeon SilverRG.txt," I'm fine... And you? I'm good... Heard you have become a big coach...Yes... In the Girl's School...And you have become a very big lawyer...Yes... A BIG lawyer...I'll be back...Awkward meeting... After ten years...Today they are all saying their hellos and air kissing...Ten years ago, they wanted to kill each other...Coach sir... Four have come... Yes... So are you coming? Ok sir...He was broken after the prize distribution of your batch...He felt responsible for every broken relationship of every batch...Yours was the last batch so he remembered you very often...Especially Rohan and Abhi...He felt as proud of their every achievement as he felt regret for what happened with them...He kept withering with that regret and...I never thought I would ever see Dean Vasisht in this state...I can't believe this is the same sparkling face that welcomed us every morning with a 'Hello, boys and girls'...Those were the days...I wish those days could come back...I would change so many things... That one said... One did...I wanted to be the school's head cheerleader...I did... Yes... Just one thing...I wish things had happened between Rohan and me...Rohan... I was his biggest hanger-on...Which I mistook for friendship...But there's only one friend Rohan has... Had...Rohan Nanda...Younger son of Delhi's business tycoon, Ashok Nanda...He had taken admission in St. Teresa's "
p2335_bolly,Student Of The Year 2012 Hindi 720p DvDRip CharmeLeon SilverRG.txt," welcomed us every morning with a 'Hello, boys and girls'...Those were the days...I wish those days could come back...I would change so many things... That one said... One did...I wanted to be the school's head cheerleader...I did... Yes... Just one thing...I wish things had happened between Rohan and me...Rohan... I was his biggest hanger-on...Which I mistook for friendship...But there's only one friend Rohan has... Had...Rohan Nanda...Younger son of Delhi's business tycoon, Ashok Nanda...He had taken admission in St. Teresa's but was doing a degree in wasting time...He wanted to be the world's biggest rockstar! My father says I will make him proud. My son would do such a thing. But no one knows..""Who gives up for papa?"" "
p2336_bolly,Student Of The Year 2012 Hindi 720p DvDRip CharmeLeon SilverRG.txt,"0 Radha your ear-rings. 0 Radha your jerky dance steps The entire town's behind you. 0 Radha, why so much Pride? Leaves your tantrums, what's the style in that? Did you think only are famous here."
p2337_bolly,Suhaag Raat (1968).txt," I won't get into a widow's attire. Why? What are you so proud of? And if you are, bring back you husband. So that even, I can hug him & relieve the burden of sorrow on my heart. "
p2338_bolly,Suhaag.txt," If every mother clutches her son to her bosom. . . .then no country in the world will enjoy freedom. And no mother will have the pride of calling her son a martyr. Well Amit, can you debate on that? I have no answer to mother's point. But I can certainly answer back. . "
p2339_bolly,Sultan 2016 Hindi 720p  DVDRlp x264 AAC E-Subs - LOKI - M2Tv ExclusivE.txt,"One of his tackles equals ten of others. Haryana Sports Festival sponsored by Astral Pipes...welcomes you all to this mega wrestling bout. In the grand finale...The lion, the soul, the pride of Haryana...Sultan Ali Khan...will face 10 wrestlers inside the 50-yard mud pit...and aim to reach the green flag. Can he break this record? We are hereto see this feat."
p2340_bolly,Sultan 2016 Hindi 720p  DVDRlp x264 AAC E-Subs - LOKI - M2Tv ExclusivE.txt," Lingers your magnificent soul O Sultan And here comes Sultan...the pride, the sun of Haryana - Sultan! You are the sun of the soil Mr Gyan, mark my words "
p2341_bolly,Sultan 2016 Hindi 720p  DVDRlp x264 AAC E-Subs - LOKI - M2Tv ExclusivE.txt," Sultan's special tackle. He won't get up any time soon. Glory to Sultan! He's created history. The lion, the pride, the soul of Haryana...Sultan Ali Khan! He is the champion! The winner of the Escorts tractor. "
p2342_bolly,Sultan 2016 Hindi 720p  DVDRlp x264 AAC E-Subs - LOKI - M2Tv ExclusivE.txt,Sister-in-law? His girlfriend is our sister-in-law. He's the first to have a girlfriend. We're proud of him. What the hell? Told them I'm your girlfriend? 
p2343_bolly,Sultan 2016 Hindi 720p  DVDRlp x264 AAC E-Subs - LOKI - M2Tv ExclusivE.txt," I'd like to thank my father, her father...my coach, my grandma. Sultan, he's asking how you feel? Very happy, proud. Lung live Mother India! Take me with you To your castle in the air "
p2344_bolly,Sultan 2016 Hindi 720p  DVDRlp x264 AAC E-Subs - LOKI - M2Tv ExclusivE.txt,I'm glad you're following your dream...But I fear you'll get far ahead and leave us behind. I too had a dream of winning Olympic gold...but I sacrificed that dream for our happiness. There's a thin line between pride and arrogance. I wanted you to earn respect...but you're on an ego trip. Now you're talking like the rest of them. 
